PurchaseOrderID OrderDate               TotalDue              Name                                               PrevOrderFromVendorAmt
3276            2014-06-11 00:00:00.000 510.278               National Bike Association                          510.278
3355            2014-06-18 00:00:00.000 510.278               National Bike Association                          510.278
3434            2014-06-24 00:00:00.000 510.278               National Bike Association                          510.278
3513            2014-06-30 00:00:00.000 510.278               National Bike Association                          510.278
3592            2014-07-07 00:00:00.000 510.278               National Bike Association                          510.278
3671            2014-07-12 00:00:00.000 510.278               National Bike Association                          510.278
3750            2014-07-18 00:00:00.000 510.278               National Bike Association                          510.278
3829            2014-07-24 00:00:00.000 510.278               National Bike Association                          510.278
3908            2014-07-29 00:00:00.000 510.278               National Bike Association                          510.278
3987            2014-08-03 00:00:00.000 510.278               National Bike Association                          510.278
4010            2013-11-09 00:00:00.000 41536.00              Jeff's Sporting Goods                              NULL
4002            2014-09-22 00:00:00.000 1122.00               Jeff's Sporting Goods                              41536.00
306             2013-04-24 00:00:00.000 100685.3348           Superior Bicycles                                  NULL
385             2013-05-29 00:00:00.000 100685.3348           Superior Bicycles                                  100685.3348
494             2013-08-08 00:00:00.000 100685.3348           Superior Bicycles                                  100685.3348
577             2013-08-15 00:00:00.000 100685.3348           Superior Bicycles                                  100685.3348
664             2013-08-22 00:00:00.000 100685.3348           Superior Bicycles                                  100685.3348
743             2013-08-29 00:00:00.000 100685.3348           Superior Bicycles                                  100685.3348
